"country","date","value"
"Wales","2021-02-19",27.08
"Wales","2021-02-20",27.28
"Wales","2021-02-21",27.35
"Wales","2021-02-22",27.58
"Wales","2021-02-23",27.86
"Wales","2021-02-24",28.21
"Wales","2021-02-25",28.62
"Wales","2021-02-26",29.06
"Wales","2021-02-27",29.29
"Wales","2021-02-28",29.36
"Wales","2021-03-01",29.61
"Wales","2021-03-02",29.88
"Wales","2021-03-03",30.18
"Zimbabwe","2021-02-18",0
"Zimbabwe","2021-02-19",0
"Zimbabwe","2021-02-20",0
"Zimbabwe","2021-02-21",0
"Zimbabwe","2021-02-22",0.01
"Zimbabwe","2021-02-23",0.03
"Zimbabwe","2021-02-24",0.05
"Zimbabwe","2021-02-25",0.07
"Zimbabwe","2021-02-26",0.08
"Zimbabwe","2021-02-27",0.11
"Zimbabwe","2021-02-28",0.13
"Zimbabwe","2021-03-01",0.14
"Zimbabwe","2021-03-02",0.17
"Zimbabwe","2021-03-03",0.19
